Violation Precinct,Issue Date,count,day,month,year,dayofweek
0,2015-04-01,31,1,4,2015,2
0,2015-04-02,46,2,4,2015,3
0,2015-04-03,25,3,4,2015,4
0,2015-04-04,20,4,4,2015,5
0,2015-04-05,13,5,4,2015,6
0,2015-04-06,29,6,4,2015,0
0,2015-04-07,39,7,4,2015,1
0,2015-04-08,23,8,4,2015,2
0,2015-04-09,33,9,4,2015,3
0,2015-04-10,25,10,4,2015,4
0,2015-04-11,16,11,4,2015,5
0,2015-04-12,10,12,4,2015,6
0,2015-04-13,24,13,4,2015,0
0,2015-04-14,29,14,4,2015,1
0,2015-04-15,23,15,4,2015,2
0,2015-04-16,59,16,4,2015,3
0,2015-04-17,22,17,4,2015,4
0,2015-04-18,23,18,4,2015,5
0,2015-04-19,30,19,4,2015,6
0,2015-04-20,38,20,4,2015,0
0,2015-04-21,57,21,4,2015,1
0,2015-04-22,46,22,4,2015,2
0,2015-04-23,40,23,4,2015,3
0,2015-04-24,28,24,4,2015,4
0,2015-04-25,17,25,4,2015,5
0,2015-04-26,25,26,4,2015,6
0,2015-04-27,52,27,4,2015,0
0,2015-04-28,54,28,4,2015,1
0,2015-04-29,37,29,4,2015,2
0,2015-04-30,66,30,4,2015,3
0,2015-05-01,30,1,5,2015,4
0,2015-05-02,18,2,5,2015,5
0,2015-05-03,20,3,5,2015,6
0,2015-05-04,23,4,5,2015,0
0,2015-05-05,54,5,5,2015,1
0,2015-05-06,38,6,5,2015,2
0,2015-05-07,23,7,5,2015,3
0,2015-05-08,32,8,5,2015,4
0,2015-05-09,21,9,5,2015,5
0,2015-05-10,18,10,5,2015,6
0,2015-05-11,30,11,5,2015,0
0,2015-05-12,28,12,5,2015,1
0,2015-05-13,31,13,5,2015,2
0,2015-05-14,25,14,5,2015,3
0,2015-05-15,21,15,5,2015,4
0,2015-05-16,16,16,5,2015,5
0,2015-05-17,20,17,5,2015,6
0,2015-05-18,38,18,5,2015,0
0,2015-05-19,35,19,5,2015,1
0,2015-05-20,25,20,5,2015,2
0,2015-05-21,35,21,5,2015,3
0,2015-05-22,39,22,5,2015,4
0,2015-05-23,18,23,5,2015,5
0,2015-05-24,13,24,5,2015,6
0,2015-05-25,7,25,5,2015,0
0,2015-05-26,44,26,5,2015,1
0,2015-05-27,24,27,5,2015,2
0,2015-05-28,34,28,5,2015,3
0,2015-05-29,33,29,5,2015,4
0,2015-05-30,25,30,5,2015,5
0,2015-05-31,16,31,5,2015,6
0,2015-06-01,28,1,6,2015,0
0,2015-06-02,32,2,6,2015,1
0,2015-06-03,26,3,6,2015,2
0,2015-06-04,33,4,6,2015,3
0,2015-06-05,32,5,6,2015,4
0,2015-06-06,28,6,6,2015,5
0,2015-06-07,21,7,6,2015,6
0,2015-06-08,35,8,6,2015,0
0,2015-06-09,33,9,6,2015,1
0,2015-06-10,36,10,6,2015,2
0,2015-06-11,47,11,6,2015,3
0,2015-06-12,31,12,6,2015,4
0,2015-06-13,28,13,6,2015,5
0,2015-06-14,32,14,6,2015,6
0,2015-06-15,35,15,6,2015,0
0,2015-06-16,28,16,6,2015,1
0,2015-06-17,46,17,6,2015,2
0,2015-06-18,41,18,6,2015,3
0,2015-06-19,40,19,6,2015,4
0,2015-06-20,40,20,6,2015,5
0,2015-06-21,29,21,6,2015,6
0,2015-06-22,58,22,6,2015,0
0,2015-06-23,61,23,6,2015,1
0,2015-06-24,69,24,6,2015,2
0,2015-06-25,54,25,6,2015,3
0,2015-06-26,50,26,6,2015,4
0,2015-06-27,48,27,6,2015,5
0,2015-06-28,35,28,6,2015,6
0,2015-06-29,68,29,6,2015,0
0,2015-06-30,66,30,6,2015,1
0,2015-07-01,13,1,7,2015,2
0,2015-07-02,23,2,7,2015,3
0,2015-07-03,19,3,7,2015,4
0,2015-07-04,18,4,7,2015,5
0,2015-07-05,11,5,7,2015,6
0,2015-07-06,28,6,7,2015,0
0,2015-07-07,29,7,7,2015,1
0,2015-07-08,28,8,7,2015,2
0,2015-07-09,31,9,7,2015,3
0,2015-07-10,12,10,7,2015,4
0,2015-07-11,19,11,7,2015,5
0,2015-07-12,22,12,7,2015,6
0,2015-07-13,25,13,7,2015,0
0,2015-07-14,35,14,7,2015,1
0,2015-07-15,32,15,7,2015,2
0,2015-07-16,52,16,7,2015,3
0,2015-07-17,26,17,7,2015,4
0,2015-07-18,8,18,7,2015,5
0,2015-07-19,21,19,7,2015,6
0,2015-07-20,50,20,7,2015,0
0,2015-07-21,30,21,7,2015,1
0,2015-07-22,34,22,7,2015,2
0,2015-07-23,33,23,7,2015,3
0,2015-07-24,26,24,7,2015,4
0,2015-07-25,17,25,7,2015,5
0,2015-07-26,18,26,7,2015,6
0,2015-07-27,30,27,7,2015,0
0,2015-07-28,43,28,7,2015,1
0,2015-07-29,35,29,7,2015,2
0,2015-07-30,33,30,7,2015,3
0,2015-07-31,28,31,7,2015,4
0,2015-08-01,25,1,8,2015,5
0,2015-08-02,25,2,8,2015,6
0,2015-08-03,25,3,8,2015,0
0,2015-08-04,22,4,8,2015,1
0,2015-08-05,31,5,8,2015,2
0,2015-08-06,31,6,8,2015,3
0,2015-08-07,21,7,8,2015,4
0,2015-08-08,16,8,8,2015,5
0,2015-08-09,23,9,8,2015,6
0,2015-08-10,27,10,8,2015,0
0,2015-08-11,20,11,8,2015,1
0,2015-08-12,28,12,8,2015,2
0,2015-08-13,30,13,8,2015,3
0,2015-08-14,26,14,8,2015,4
0,2015-08-15,20,15,8,2015,5
0,2015-08-16,13,16,8,2015,6
0,2015-08-17,26,17,8,2015,0
0,2015-08-18,33,18,8,2015,1
0,2015-08-19,17,19,8,2015,2
0,2015-08-20,23,20,8,2015,3
0,2015-08-21,15,21,8,2015,4
0,2015-08-22,24,22,8,2015,5
0,2015-08-23,15,23,8,2015,6
0,2015-08-24,30,24,8,2015,0
0,2015-08-25,33,25,8,2015,1
0,2015-08-26,18,26,8,2015,2
0,2015-08-27,23,27,8,2015,3
0,2015-08-28,26,28,8,2015,4
0,2015-08-29,33,29,8,2015,5
0,2015-08-30,16,30,8,2015,6
0,2015-08-31,43,31,8,2015,0
0,2015-09-01,39,1,9,2015,1
0,2015-09-02,22,2,9,2015,2
0,2015-09-03,21,3,9,2015,3
0,2015-09-04,32,4,9,2015,4
0,2015-09-05,17,5,9,2015,5
0,2015-09-06,9,6,9,2015,6
0,2015-09-07,14,7,9,2015,0
0,2015-09-08,43,8,9,2015,1
0,2015-09-09,24,9,9,2015,2
0,2015-09-10,18,10,9,2015,3
0,2015-09-11,12,11,9,2015,4
0,2015-09-12,15,12,9,2015,5
0,2015-09-13,15,13,9,2015,6
0,2015-09-14,8,14,9,2015,0
0,2015-09-15,24,15,9,2015,1
0,2015-09-16,17,16,9,2015,2
0,2015-09-17,32,17,9,2015,3
0,2015-09-18,44,18,9,2015,4
0,2015-09-19,19,19,9,2015,5
0,2015-09-20,17,20,9,2015,6
0,2015-09-21,36,21,9,2015,0
0,2015-09-22,43,22,9,2015,1
0,2015-09-23,17,23,9,2015,2
0,2015-09-24,10,24,9,2015,3
0,2015-09-25,11,25,9,2015,4
0,2015-09-26,22,26,9,2015,5
0,2015-09-27,24,27,9,2015,6
0,2015-09-28,24,28,9,2015,0
0,2015-09-29,20,29,9,2015,1
0,2015-09-30,28,30,9,2015,2
0,2015-10-01,19,1,10,2015,3
0,2015-10-02,18,2,10,2015,4
0,2015-10-03,17,3,10,2015,5
0,2015-10-04,27,4,10,2015,6
0,2015-10-05,27,5,10,2015,0
0,2015-10-06,27,6,10,2015,1
0,2015-10-07,31,7,10,2015,2
0,2015-10-08,28,8,10,2015,3
0,2015-10-09,13,9,10,2015,4
0,2015-10-10,15,10,10,2015,5
0,2015-10-11,21,11,10,2015,6
0,2015-10-12,17,12,10,2015,0
0,2015-10-13,20,13,10,2015,1
0,2015-10-14,28,14,10,2015,2
0,2015-10-15,32,15,10,2015,3
0,2015-10-16,21,16,10,2015,4
0,2015-10-17,19,17,10,2015,5
0,2015-10-18,6,18,10,2015,6
0,2015-10-19,47,19,10,2015,0
0,2015-10-20,18,20,10,2015,1
0,2015-10-21,20,21,10,2015,2
0,2015-10-22,19,22,10,2015,3
0,2015-10-23,18,23,10,2015,4
0,2015-10-24,16,24,10,2015,5
0,2015-10-25,18,25,10,2015,6
0,2015-10-26,28,26,10,2015,0
0,2015-10-27,52,27,10,2015,1
0,2015-10-28,14,28,10,2015,2
0,2015-10-29,46,29,10,2015,3
0,2015-10-30,20,30,10,2015,4
0,2015-10-31,13,31,10,2015,5
0,2015-11-01,25,1,11,2015,6
0,2015-11-02,18,2,11,2015,0
0,2015-11-03,20,3,11,2015,1
0,2015-11-04,19,4,11,2015,2
0,2015-11-05,15,5,11,2015,3
0,2015-11-06,26,6,11,2015,4
0,2015-11-07,18,7,11,2015,5
0,2015-11-08,17,8,11,2015,6
0,2015-11-09,28,9,11,2015,0
0,2015-11-10,27,10,11,2015,1
0,2015-11-11,17,11,11,2015,2
0,2015-11-12,22,12,11,2015,3
0,2015-11-13,30,13,11,2015,4
0,2015-11-14,16,14,11,2015,5
0,2015-11-15,14,15,11,2015,6
0,2015-11-16,22,16,11,2015,0
0,2015-11-17,23,17,11,2015,1
0,2015-11-18,23,18,11,2015,2
0,2015-11-19,30,19,11,2015,3
0,2015-11-20,17,20,11,2015,4
0,2015-11-21,22,21,11,2015,5
0,2015-11-22,13,22,11,2015,6
0,2015-11-23,25,23,11,2015,0
0,2015-11-24,38,24,11,2015,1
0,2015-11-25,20,25,11,2015,2
0,2015-11-26,4,26,11,2015,3
0,2015-11-27,33,27,11,2015,4
0,2015-11-28,53,28,11,2015,5
0,2015-11-29,29,29,11,2015,6
0,2015-11-30,28,30,11,2015,0
0,2015-12-01,29,1,12,2015,1
0,2015-12-02,6,2,12,2015,2
0,2015-12-03,19,3,12,2015,3
0,2015-12-04,23,4,12,2015,4
0,2015-12-05,39,5,12,2015,5
0,2015-12-06,18,6,12,2015,6
0,2015-12-07,20,7,12,2015,0
0,2015-12-08,17,8,12,2015,1
0,2015-12-09,23,9,12,2015,2
0,2015-12-10,24,10,12,2015,3
0,2015-12-11,29,11,12,2015,4
0,2015-12-12,34,12,12,2015,5
0,2015-12-13,17,13,12,2015,6
0,2015-12-14,37,14,12,2015,0
0,2015-12-15,25,15,12,2015,1
0,2015-12-16,15,16,12,2015,2
0,2015-12-17,16,17,12,2015,3
0,2015-12-18,21,18,12,2015,4
0,2015-12-19,53,19,12,2015,5
0,2015-12-20,17,20,12,2015,6
0,2015-12-21,17,21,12,2015,0
0,2015-12-22,29,22,12,2015,1
0,2015-12-23,11,23,12,2015,2
0,2015-12-24,17,24,12,2015,3
0,2015-12-25,5,25,12,2015,4
0,2015-12-26,24,26,12,2015,5
0,2015-12-27,24,27,12,2015,6
0,2015-12-28,34,28,12,2015,0
0,2015-12-29,29,29,12,2015,1
0,2015-12-30,20,30,12,2015,2
0,2015-12-31,22,31,12,2015,3
0,2016-01-01,8,1,1,2016,4
0,2016-01-02,55,2,1,2016,5
0,2016-01-03,16,3,1,2016,6
0,2016-01-04,24,4,1,2016,0
0,2016-01-05,36,5,1,2016,1
0,2016-01-06,46,6,1,2016,2
0,2016-01-07,29,7,1,2016,3
0,2016-01-08,40,8,1,2016,4
0,2016-01-09,16,9,1,2016,5
0,2016-01-10,15,10,1,2016,6
0,2016-01-11,28,11,1,2016,0
0,2016-01-12,41,12,1,2016,1
0,2016-01-13,48,13,1,2016,2
0,2016-01-14,24,14,1,2016,3
0,2016-01-15,29,15,1,2016,4
0,2016-01-16,39,16,1,2016,5
0,2016-01-17,21,17,1,2016,6
0,2016-01-18,18,18,1,2016,0
0,2016-01-19,38,19,1,2016,1
0,2016-01-20,22,20,1,2016,2
0,2016-01-21,35,21,1,2016,3
0,2016-01-22,23,22,1,2016,4
0,2016-01-23,5,23,1,2016,5
0,2016-01-24,4,24,1,2016,6
0,2016-01-25,18,25,1,2016,0
0,2016-01-26,19,26,1,2016,1
0,2016-01-27,20,27,1,2016,2
0,2016-01-28,20,28,1,2016,3
0,2016-01-29,28,29,1,2016,4
0,2016-01-30,23,30,1,2016,5
0,2016-01-31,28,31,1,2016,6
0,2016-02-01,31,1,2,2016,0
0,2016-02-02,39,2,2,2016,1
0,2016-02-03,19,3,2,2016,2
0,2016-02-04,40,4,2,2016,3
0,2016-02-05,13,5,2,2016,4
0,2016-02-06,27,6,2,2016,5
0,2016-02-07,22,7,2,2016,6
0,2016-02-08,15,8,2,2016,0
0,2016-02-09,36,9,2,2016,1
0,2016-02-10,22,10,2,2016,2
0,2016-02-11,41,11,2,2016,3
0,2016-02-12,9,12,2,2016,4
0,2016-02-13,15,13,2,2016,5
0,2016-02-14,16,14,2,2016,6
0,2016-02-15,14,15,2,2016,0
0,2016-02-16,49,16,2,2016,1
0,2016-02-17,31,17,2,2016,2
0,2016-02-18,26,18,2,2016,3
0,2016-02-19,27,19,2,2016,4
0,2016-02-20,18,20,2,2016,5
0,2016-02-21,8,21,2,2016,6
0,2016-02-22,47,22,2,2016,0
0,2016-02-23,20,23,2,2016,1
0,2016-02-24,52,24,2,2016,2
0,2016-02-25,59,25,2,2016,3
0,2016-02-26,73,26,2,2016,4
0,2016-02-27,33,27,2,2016,5
0,2016-02-28,21,28,2,2016,6
0,2016-02-29,36,29,2,2016,0
0,2016-03-01,53,1,3,2016,1
0,2016-03-02,27,2,3,2016,2
0,2016-03-03,49,3,3,2016,3
0,2016-03-04,56,4,3,2016,4
0,2016-03-05,46,5,3,2016,5
0,2016-03-06,18,6,3,2016,6
0,2016-03-07,18,7,3,2016,0
0,2016-03-08,24,8,3,2016,1
0,2016-03-09,26,9,3,2016,2
0,2016-03-10,14,10,3,2016,3
0,2016-03-11,25,11,3,2016,4
0,2016-03-12,17,12,3,2016,5
0,2016-03-13,10,13,3,2016,6
0,2016-03-14,26,14,3,2016,0
0,2016-03-15,26,15,3,2016,1
0,2016-03-16,27,16,3,2016,2
0,2016-03-17,23,17,3,2016,3
0,2016-03-18,24,18,3,2016,4
0,2016-03-19,22,19,3,2016,5
0,2016-03-20,30,20,3,2016,6
0,2016-03-21,19,21,3,2016,0
0,2016-03-22,41,22,3,2016,1
0,2016-03-23,37,23,3,2016,2
0,2016-03-24,23,24,3,2016,3
0,2016-03-25,31,25,3,2016,4
0,2016-03-26,20,26,3,2016,5
0,2016-03-27,10,27,3,2016,6
0,2016-03-28,33,28,3,2016,0
0,2016-03-29,35,29,3,2016,1
0,2016-03-30,32,30,3,2016,2
0,2016-03-31,27,31,3,2016,3
0,2016-04-01,27,1,4,2016,4
0,2016-04-02,26,2,4,2016,5
0,2016-04-03,26,3,4,2016,6
0,2016-04-04,22,4,4,2016,0
0,2016-04-05,36,5,4,2016,1
0,2016-04-06,20,6,4,2016,2
0,2016-04-07,33,7,4,2016,3
0,2016-04-08,43,8,4,2016,4
0,2016-04-09,14,9,4,2016,5
0,2016-04-10,25,10,4,2016,6
0,2016-04-11,32,11,4,2016,0
0,2016-04-12,35,12,4,2016,1
0,2016-04-13,20,13,4,2016,2
0,2016-04-14,15,14,4,2016,3
0,2016-04-15,42,15,4,2016,4
0,2016-04-16,16,16,4,2016,5
0,2016-04-17,25,17,4,2016,6
0,2016-04-18,17,18,4,2016,0
0,2016-04-19,17,19,4,2016,1
0,2016-04-20,37,20,4,2016,2
0,2016-04-21,27,21,4,2016,3
0,2016-04-22,18,22,4,2016,4
0,2016-04-23,15,23,4,2016,5
0,2016-04-24,20,24,4,2016,6
0,2016-04-25,24,25,4,2016,0
0,2016-04-26,52,26,4,2016,1
0,2016-04-27,48,27,4,2016,2
0,2016-04-28,23,28,4,2016,3
0,2016-04-29,39,29,4,2016,4
0,2016-04-30,13,30,4,2016,5
0,2016-05-01,18,1,5,2016,6
0,2016-05-02,44,2,5,2016,0
0,2016-05-03,32,3,5,2016,1
0,2016-05-04,34,4,5,2016,2
0,2016-05-05,27,5,5,2016,3
0,2016-05-06,15,6,5,2016,4
0,2016-05-07,18,7,5,2016,5
0,2016-05-08,23,8,5,2016,6
0,2016-05-09,30,9,5,2016,0
0,2016-05-10,23,10,5,2016,1
0,2016-05-11,20,11,5,2016,2
0,2016-05-12,24,12,5,2016,3
0,2016-05-13,11,13,5,2016,4
0,2016-05-14,13,14,5,2016,5
0,2016-05-15,11,15,5,2016,6
0,2016-05-16,24,16,5,2016,0
0,2016-05-17,28,17,5,2016,1
0,2016-05-18,19,18,5,2016,2
0,2016-05-19,14,19,5,2016,3
0,2016-05-20,23,20,5,2016,4
0,2016-05-21,18,21,5,2016,5
0,2016-05-22,11,22,5,2016,6
0,2016-05-23,22,23,5,2016,0
0,2016-05-24,38,24,5,2016,1
0,2016-05-25,29,25,5,2016,2
0,2016-05-26,19,26,5,2016,3
0,2016-05-27,7,27,5,2016,4
0,2016-05-28,16,28,5,2016,5
0,2016-05-29,7,29,5,2016,6
0,2016-05-30,5,30,5,2016,0
0,2016-05-31,28,31,5,2016,1
0,2016-06-01,14,1,6,2016,2
0,2016-06-02,26,2,6,2016,3
0,2016-06-03,13,3,6,2016,4
0,2016-06-04,14,4,6,2016,5
0,2016-06-05,5,5,6,2016,6
0,2016-06-06,25,6,6,2016,0
0,2016-06-07,19,7,6,2016,1
0,2016-06-08,6,8,6,2016,2
0,2016-06-09,48,9,6,2016,3
0,2016-06-10,32,10,6,2016,4
0,2016-06-11,17,11,6,2016,5
0,2016-06-12,13,12,6,2016,6
0,2016-06-13,15,13,6,2016,0
0,2016-06-14,40,14,6,2016,1
0,2016-06-15,31,15,6,2016,2
0,2016-06-16,38,16,6,2016,3
0,2016-06-17,14,17,6,2016,4
0,2016-06-18,26,18,6,2016,5
0,2016-06-19,18,19,6,2016,6
0,2016-06-20,30,20,6,2016,0
0,2016-06-21,28,21,6,2016,1
0,2016-06-22,27,22,6,2016,2
0,2016-06-23,36,23,6,2016,3
0,2016-06-24,22,24,6,2016,4
0,2016-06-25,13,25,6,2016,5
0,2016-06-26,16,26,6,2016,6
0,2016-06-27,28,27,6,2016,0
0,2016-06-28,45,28,6,2016,1
0,2016-06-29,22,29,6,2016,2
0,2016-06-30,34,30,6,2016,3
0,2016-07-01,15,1,7,2016,4
0,2016-07-02,19,2,7,2016,5
0,2016-07-03,16,3,7,2016,6
0,2016-07-04,22,4,7,2016,0
0,2016-07-05,10,5,7,2016,1
0,2016-07-06,39,6,7,2016,2
0,2016-07-07,25,7,7,2016,3
0,2016-07-08,17,8,7,2016,4
0,2016-07-09,12,9,7,2016,5
0,2016-07-10,19,10,7,2016,6
0,2016-07-11,23,11,7,2016,0
0,2016-07-12,15,12,7,2016,1
0,2016-07-13,39,13,7,2016,2
0,2016-07-14,26,14,7,2016,3
0,2016-07-15,27,15,7,2016,4
0,2016-07-16,20,16,7,2016,5
0,2016-07-17,19,17,7,2016,6
0,2016-07-18,17,18,7,2016,0
0,2016-07-19,38,19,7,2016,1
0,2016-07-20,68,20,7,2016,2
0,2016-07-21,17,21,7,2016,3
0,2016-07-22,31,22,7,2016,4
0,2016-07-23,19,23,7,2016,5
0,2016-07-24,17,24,7,2016,6
0,2016-07-25,37,25,7,2016,0
0,2016-07-26,32,26,7,2016,1
0,2016-07-27,45,27,7,2016,2
0,2016-07-28,74,28,7,2016,3
0,2016-07-29,33,29,7,2016,4
0,2016-07-30,15,30,7,2016,5
0,2016-07-31,17,31,7,2016,6
0,2016-08-01,20,1,8,2016,0
0,2016-08-02,24,2,8,2016,1
0,2016-08-03,51,3,8,2016,2
0,2016-08-04,26,4,8,2016,3
0,2016-08-05,30,5,8,2016,4
0,2016-08-06,12,6,8,2016,5
0,2016-08-07,18,7,8,2016,6
0,2016-08-08,16,8,8,2016,0
0,2016-08-09,39,9,8,2016,1
0,2016-08-10,21,10,8,2016,2
0,2016-08-11,19,11,8,2016,3
0,2016-08-12,24,12,8,2016,4
0,2016-08-13,18,13,8,2016,5
0,2016-08-14,10,14,8,2016,6
0,2016-08-15,28,15,8,2016,0
0,2016-08-16,32,16,8,2016,1
0,2016-08-17,26,17,8,2016,2
0,2016-08-18,17,18,8,2016,3
0,2016-08-19,20,19,8,2016,4
0,2016-08-20,11,20,8,2016,5
0,2016-08-21,20,21,8,2016,6
0,2016-08-22,25,22,8,2016,0
0,2016-08-23,23,23,8,2016,1
0,2016-08-24,43,24,8,2016,2
0,2016-08-25,14,25,8,2016,3
0,2016-08-26,37,26,8,2016,4
0,2016-08-27,19,27,8,2016,5
0,2016-08-28,10,28,8,2016,6
0,2016-08-29,38,29,8,2016,0
0,2016-08-30,35,30,8,2016,1
0,2016-08-31,23,31,8,2016,2
0,2016-09-01,20,1,9,2016,3
0,2016-09-02,51,2,9,2016,4
0,2016-09-03,18,3,9,2016,5
0,2016-09-04,17,4,9,2016,6
0,2016-09-05,23,5,9,2016,0
0,2016-09-06,30,6,9,2016,1
0,2016-09-07,24,7,9,2016,2
0,2016-09-08,17,8,9,2016,3
0,2016-09-09,20,9,9,2016,4
0,2016-09-10,18,10,9,2016,5
0,2016-09-11,15,11,9,2016,6
0,2016-09-12,33,12,9,2016,0
0,2016-09-13,15,13,9,2016,1
0,2016-09-14,23,14,9,2016,2
0,2016-09-15,15,15,9,2016,3
0,2016-09-16,33,16,9,2016,4
0,2016-09-17,7,17,9,2016,5
0,2016-09-18,13,18,9,2016,6
0,2016-09-19,8,19,9,2016,0
0,2016-09-20,16,20,9,2016,1
0,2016-09-21,21,21,9,2016,2
0,2016-09-22,23,22,9,2016,3
0,2016-09-23,32,23,9,2016,4
0,2016-09-24,25,24,9,2016,5
0,2016-09-25,27,25,9,2016,6
0,2016-09-26,22,26,9,2016,0
0,2016-09-27,38,27,9,2016,1
0,2016-09-28,35,28,9,2016,2
0,2016-09-29,21,29,9,2016,3
0,2016-09-30,32,30,9,2016,4
0,2016-10-01,20,1,10,2016,5
0,2016-10-02,11,2,10,2016,6
0,2016-10-03,24,3,10,2016,0
0,2016-10-04,25,4,10,2016,1
0,2016-10-05,26,5,10,2016,2
0,2016-10-06,41,6,10,2016,3
0,2016-10-07,37,7,10,2016,4
0,2016-10-08,7,8,10,2016,5
0,2016-10-09,17,9,10,2016,6
0,2016-10-10,24,10,10,2016,0
0,2016-10-11,32,11,10,2016,1
0,2016-10-12,27,12,10,2016,2
0,2016-10-13,28,13,10,2016,3
0,2016-10-14,45,14,10,2016,4
0,2016-10-15,11,15,10,2016,5
0,2016-10-16,16,16,10,2016,6
0,2016-10-17,24,17,10,2016,0
0,2016-10-18,38,18,10,2016,1
0,2016-10-19,34,19,10,2016,2
0,2016-10-20,20,20,10,2016,3
0,2016-10-21,22,21,10,2016,4
0,2016-10-22,26,22,10,2016,5
0,2016-10-23,23,23,10,2016,6
0,2016-10-24,15,24,10,2016,0
0,2016-10-25,40,25,10,2016,1
0,2016-10-26,28,26,10,2016,2
0,2016-10-27,18,27,10,2016,3
0,2016-10-28,38,28,10,2016,4
0,2016-10-29,24,29,10,2016,5
0,2016-10-30,22,30,10,2016,6
0,2016-10-31,23,31,10,2016,0
0,2016-11-01,16,1,11,2016,1
0,2016-11-02,35,2,11,2016,2
0,2016-11-03,28,3,11,2016,3
0,2016-11-04,21,4,11,2016,4
0,2016-11-05,18,5,11,2016,5
0,2016-11-06,21,6,11,2016,6
0,2016-11-07,24,7,11,2016,0
0,2016-11-08,20,8,11,2016,1
0,2016-11-09,10,9,11,2016,2
0,2016-11-10,23,10,11,2016,3
0,2016-11-11,13,11,11,2016,4
0,2016-11-12,31,12,11,2016,5
0,2016-11-13,18,13,11,2016,6
0,2016-11-14,26,14,11,2016,0
0,2016-11-15,30,15,11,2016,1
0,2016-11-16,29,16,11,2016,2
0,2016-11-17,28,17,11,2016,3
0,2016-11-18,17,18,11,2016,4
0,2016-11-19,21,19,11,2016,5
0,2016-11-20,16,20,11,2016,6
0,2016-11-21,23,21,11,2016,0
0,2016-11-22,28,22,11,2016,1
0,2016-11-23,15,23,11,2016,2
0,2016-11-24,9,24,11,2016,3
0,2016-11-25,29,25,11,2016,4
0,2016-11-26,13,26,11,2016,5
0,2016-11-27,11,27,11,2016,6
0,2016-11-28,32,28,11,2016,0
0,2016-11-29,19,29,11,2016,1
0,2016-11-30,21,30,11,2016,2
0,2016-12-01,23,1,12,2016,3
0,2016-12-02,19,2,12,2016,4
0,2016-12-03,22,3,12,2016,5
0,2016-12-04,25,4,12,2016,6
0,2016-12-05,26,5,12,2016,0
0,2016-12-06,20,6,12,2016,1
0,2016-12-07,38,7,12,2016,2
0,2016-12-08,18,8,12,2016,3
0,2016-12-09,17,9,12,2016,4
0,2016-12-10,24,10,12,2016,5
0,2016-12-11,11,11,12,2016,6
0,2016-12-12,19,12,12,2016,0
0,2016-12-13,28,13,12,2016,1
0,2016-12-14,34,14,12,2016,2
0,2016-12-15,24,15,12,2016,3
0,2016-12-16,20,16,12,2016,4
0,2016-12-17,14,17,12,2016,5
0,2016-12-18,22,18,12,2016,6
0,2016-12-19,23,19,12,2016,0
0,2016-12-20,22,20,12,2016,1
0,2016-12-21,43,21,12,2016,2
0,2016-12-22,27,22,12,2016,3
0,2016-12-23,21,23,12,2016,4
0,2016-12-24,6,24,12,2016,5
0,2016-12-25,8,25,12,2016,6
0,2016-12-26,10,26,12,2016,0
0,2016-12-27,26,27,12,2016,1
0,2016-12-28,13,28,12,2016,2
0,2016-12-29,20,29,12,2016,3
0,2016-12-30,23,30,12,2016,4
0,2016-12-31,19,31,12,2016,5
0,2017-01-01,9,1,1,2017,6
0,2017-01-02,14,2,1,2017,0
0,2017-01-03,31,3,1,2017,1
0,2017-01-04,18,4,1,2017,2
0,2017-01-05,17,5,1,2017,3
0,2017-01-06,21,6,1,2017,4
0,2017-01-07,8,7,1,2017,5
0,2017-01-08,8,8,1,2017,6
0,2017-01-09,12,9,1,2017,0
0,2017-01-10,12,10,1,2017,1
0,2017-01-11,33,11,1,2017,2
0,2017-01-12,24,12,1,2017,3
0,2017-01-13,22,13,1,2017,4
0,2017-01-14,16,14,1,2017,5
0,2017-01-15,14,15,1,2017,6
0,2017-01-16,11,16,1,2017,0
0,2017-01-17,17,17,1,2017,1
0,2017-01-18,26,18,1,2017,2
0,2017-01-19,23,19,1,2017,3
0,2017-01-20,18,20,1,2017,4
0,2017-01-21,24,21,1,2017,5
0,2017-01-22,13,22,1,2017,6
0,2017-01-23,22,23,1,2017,0
0,2017-01-24,28,24,1,2017,1
0,2017-01-25,40,25,1,2017,2
0,2017-01-26,24,26,1,2017,3
0,2017-01-27,24,27,1,2017,4
0,2017-01-28,16,28,1,2017,5
0,2017-01-29,21,29,1,2017,6
0,2017-01-30,16,30,1,2017,0
0,2017-01-31,19,31,1,2017,1
0,2017-02-01,30,1,2,2017,2
0,2017-02-02,52,2,2,2017,3
0,2017-02-03,37,3,2,2017,4
0,2017-02-04,21,4,2,2017,5
0,2017-02-05,17,5,2,2017,6
0,2017-02-06,11,6,2,2017,0
0,2017-02-07,33,7,2,2017,1
0,2017-02-08,36,8,2,2017,2
0,2017-02-09,7,9,2,2017,3
0,2017-02-10,17,10,2,2017,4
0,2017-02-11,25,11,2,2017,5
0,2017-02-12,12,12,2,2017,6
0,2017-02-13,26,13,2,2017,0
0,2017-02-14,25,14,2,2017,1
0,2017-02-15,39,15,2,2017,2
0,2017-02-16,31,16,2,2017,3
0,2017-02-17,38,17,2,2017,4
0,2017-02-18,23,18,2,2017,5
0,2017-02-19,13,19,2,2017,6
0,2017-02-20,21,20,2,2017,0
0,2017-02-21,19,21,2,2017,1
0,2017-02-22,7,22,2,2017,2
0,2017-02-23,22,23,2,2017,3
0,2017-02-24,13,24,2,2017,4
0,2017-02-25,22,25,2,2017,5
0,2017-02-26,18,26,2,2017,6
